Title,Carousell URL,Source Cost
"Silicone Molds | Flexible, Heat-Resistant, Non-Stick | Baking, Chocolate, Candy, Soap, Cake, Cupcake | Round, Square, Heart, Animal Shapes | DIY Crafts, Kitchen Tools | Easy Clean, Reusable, Durable","https://carousell.app.link/tqDbMxLg01b","$5.96"
"Measuring Spoons | Stainless Steel, Plastic, Adjustable | Kitchen Baking & Cooking Tool | Set of 6 or 8 | Accurate, Durable, Easy Clean | Stackable, Magnetic, Color-Coded | For Dry & Liquid Ingredients | Essential Kitchen Accessory","https://carousell.app.link/CZ7QauKg01b","$10.26"
"Reusable Bags | Eco-Friendly, Foldable, Durable | Cotton, Canvas, Mesh, Nylon | Grocery, Shopping, Produce, Tote | Lightweight, Washable, Strong | Grocery, Market, Travel, Daily Use | Sustainable, Multipurpose Carry Bags","https://carousell.app.link/6SJzIZ2g01b","$2.90"
"Sticky Notes | Memo Pads, Self-Adhesive Notes, Colorful, Pastel, Neon | Square, Rectangular, Mini, Jumbo | For Office, School, Home, Planner, Calendar | Removable, Reusable, Quick Notes, Study, Organization Essentials","https://carousell.app.link/lMslZAhh01b","$0.79"
"Notebooks | Spiral, Hardcover, Softcover | Lined, Dotted, Blank, Grid | A4, A5, Pocket | Journal, Planner, Sketchbook | School, Office, Home, Study, Note-Taking | Durable, Portable, Writing & Organization Essentials","https://carousell.app.link/yvItm5th01b","$5.16"
"Toys | Educational, STEM, Learning, Puzzle, Building, Interactive | Plush, Soft, Action Figures, Dolls | Toddler, Kids, Boys & Girls | Outdoor, Indoor, Creative Play, Safe, Fun, Gift Ideas | Age-Appropriate, Durable, Engaging","https://carousell.app.link/cN3JBEJh01b","$12.40"
"Luggage Tags | Travel, ID, Name Tags | Leather, Plastic, Durable, Waterproof | Personalized, Adjustable, Colorful | Suitcase, Backpack, Carry-On | Easy Identification, Gift for Travelers, Airport, Vacation Essentials","https://carousell.app.link/EgH4WHgi01b","$5.90"
"Reusable Straws | Stainless Steel, Silicone, Bamboo | Foldable, Portable, Eco-Friendly, Durable | Straight, Bent, Wide, Narrow | Smoothie, Juice, Coffee, Drink | Travel, Home, Office, Kids, Sustainable, Dishwasher Safe","https://carousell.app.link/DNcAwVMi01b","$6.90"
"Shopping Bags | Reusable, Foldable, Eco-Friendly | Cotton, Canvas, Mesh, Nylon | Tote, Grocery, Produce, Market | Lightweight, Durable, Washable | Everyday Use, Travel, Storage, Sustainable, Gift for Eco-Friendly Living","https://carousell.app.link/EWIMNL6i01b","$4.69"
"Beeswax Wraps | Reusable, Eco-Friendly, Sustainable | Food Storage, Sandwich, Bowl Cover, Snack Wrap | Organic, Washable, Durable, Natural | Kitchen, Zero Waste, Vegetables, Fruits, Cheese, Snacks, Home Essentials","https://carousell.app.link/wnGkViDj01b","$10.16"
"Pacifier Clips | Baby Pacifier Holder, Soother Clip | Silicone, Wooden, BPA-Free, Safe | Teether Chain, Durable, Adjustable | Newborn, Infant, Toddler Essentials | Cute, Personalized, Baby Shower Gift","https://carousell.app.link/Xzks299j01b","$6.31"
"Feeding Accessories | Baby Feeding Set, Bowls, Spoons, Cups, Bibs | Silicone, BPA-Free, Safe, Durable | Toddler, Infant Essentials | Easy Clean, Non-Slip, Spill-Proof | Weaning, Self-Feeding, Mealtime Set, Baby Gift","https://carousell.app.link/AFYNJrJk01b","$11.90"
"Beads | Acrylic, Glass, Wooden, Clay | Jewelry Making, DIY Craft Supplies | Round, Letter, Spacer, Charm Beads | Colorful, Mixed Sizes | Bracelet, Necklace, Earrings | Handmade, Craft Kit, Art Supplies","https://carousell.app.link/kLETbW6k01b","$14.30"
"Scrapbooking Kits | DIY Craft Set, Scrapbook Supplies | Stickers, Decorative Paper, Washi Tape, Die Cuts | Vintage, Floral, Aesthetic Designs | Journaling, Card Making, Album Decor | Creative Art Kit, Gift for Kids & Adults","https://carousell.app.link/tbvUP4zl01b","$11.96"
"Massage Balls | Spiky, Smooth, Rubber, Lacrosse | Deep Tissue, Muscle Relief, Trigger Point Therapy | Fitness, Yoga, Physical Therapy | Back, Neck, Foot, Body Pain Relief | Portable, Durable, Recovery & Relaxation Tool","https://carousell.app.link/xFVCGC1l01b","$3.49"
"Socks | Cotton, Wool, Athletic, Ankle, Crew | Casual, Cozy, Warm, Comfortable | Men, Women, Kids | Patterned, Solid, Colorful | Sports, Hiking, Everyday Wear | Breathable, Stretchy, Durable, Soft, Gift Idea","https://carousell.app.link/SB9t9sym01b","$0.99"
"Hats | Baseball Cap, Beanie, Sun Hat, Bucket Hat | Cotton, Wool, Polyester | Adjustable, Casual, Outdoor, Travel | Men, Women, Kids | Stylish, Warm, Breathable, Sports, Summer, Winter, Everyday Wear, Fashion Accessory","https://carousell.app.link/NpLp98Nm01b","$4.99"
"MagSafe Accessories Compatible with iPhone 15 14 13 Wireless Charger Magnetic Case Holder Car Mount Wallet Charging Dock Ring Stand Fast Charging Adapter Compatible iPhone AirPods Accessories","https://carousell.app.link/NJibf2gz11b","$14.30"
"Ice Roller Facial Skin Care Tool for Puffy Eyes Wrinkles Fine Lines Face Neck Body Cold Therapy Massager Beauty Roller Spa Tool Anti-Aging Soothing Skincare Reduces Puffiness and Inflammation","https://carousell.app.link/Jh08ytvz11b","$5.24"
"Mini Bluetooth Speaker Portable Wireless Speaker Waterproof Outdoor Stereo Sound USB Rechargeable Compact Loudspeaker with Bass for Phone Laptop Tablet Travel Party Home Office","https://carousell.app.link/opM7RbYz11b","$10.46"
"Serving Tray Decorative Wooden Tray Metal Tray Food Drink Organizer Breakfast Snack Tray Kitchen Dining Room Coffee Table Home Decor Lightweight Durable Stylish Multi-Purpose Tray","https://carousell.app.link/BKyeEypA11b","$7.90"
"Aesthetic Bedsheets Set Soft Cotton Bedding Queen King Twin Bed Sheet Pillowcases Home Bedroom Decor Comfortable Luxury Printed Duvet Cover Wrinkle Resistant Stylish Bedding Set","https://carousell.app.link/dXiQDGCA11b","$5.88"
"Wall Decor Home Decoration Modern Wall Art Poster Canvas Prints Bedroom Living Room Office Hanging Artwork Decorative Frames Aesthetic Wall Stickers Panels Stylish Interior Design Accent","https://carousell.app.link/9IAp6TOA11b","$10.42"
"Women’s Dresses Casual Party Dress Summer Spring Midi Maxi Mini Dress Elegant Cocktail Dress Floral Print Solid Color Sleeveless Short Long Sleeve Office Evening Wear Trendy Comfortable Fashionable","https://carousell.app.link/4UfJBAwB11b","$9.50"
"Korean Style Women’s Outfit Trendy Fashion Casual Loose Fit Tops Blouses Dresses Skirts Pants Streetwear Elegant Cute Vintage Harajuku Chic Comfortable Everyday Clothing","https://carousell.app.link/UQNl4iVB11b","$9.55"
"Women’s Jeans Denim Pants Skinny Straight Leg Bootcut High Waist Ripped Distressed Stretch Vintage Blue Black Casual Streetwear Trendy Comfortable Everyday Wear Fashionable Bottoms","https://carousell.app.link/AgXMzq9B11b","$12.00"
"Korean Style Men Pants Casual Streetwear Joggers Cargo Pants Slim Fit Loose Fit Trousers Cotton Sweatpants Fashionable Stylish Trendy Elastic Waist Comfortable Everyday Wear","https://carousell.app.link/iML8gdnC11b","$9.90"
"Long Sleeve Shirt Casual Dress Shirt Button Up Slim Fit Cotton | Work Office Formal Streetwear Fashionable | Comfortable Classic Stylish | Tops Business Evening Wear","https://carousell.app.link/wyhnvTAC11b","$12.33"
"Corduroy Jacket Men Women Casual Vintage | Retro Button Up Coat Lightweight Outerwear Streetwear Workwear | Stylish Long Sleeve Warm Fall Winter Fashionable | Durable Trendy Jacket","https://carousell.app.link/W1pStyOC11b","$12.40"
"Women’s Slight Flare Pants Casual Workwear Office Trousers High Waist Stretch Slim Fit Bootcut Elegant Comfortable Stylish Professional Business Pants Streetwear Everyday Wear","https://carousell.app.link/vf1QjaxD11b","$10.56"
"Women’s Blouse Ruffle Sleeve Top Backless | Summer Casual Party Shirt Elegant Cute Flowy Fashionable | Puff Sleeve Off Shoulder Dressy Tops Workwear | Everyday Wear Stylish Clothing","https://carousell.app.link/OnahIYJD11b","$9.45"
"Women’s Outerwear Thin Knitted Sweater Lightweight Pullover Long Sleeve Casual Cardigan Jumper Soft Cozy Stylish Layering Top Autumn Spring Fashionable Comfortable Workwear Everyday Wear","https://carousell.app.link/ATfJ8xXD11b","$12.17"
"Women’s Denim Wide Leg Skirt High Waist Casual Long Skirt Flared A-Line Maxi Skirt Summer Spring Vintage Fashionable Comfortable Streetwear Workwear Everyday Wear Trendy Stylish Bottoms","https://carousell.app.link/E6KuvxbE11b","$13.92"
"Women’s Set Casual Short Sleeve Top and Pants | Matching Outfit Two-Piece Summer Lounge Wear Homewear | Comfortable Stylish Cute Streetwear Fashionable Everyday | Wear Relaxed Fit Trendy Clothing","https://carousell.app.link/meizsGqE11b","$14.97"
"Basic Women T-Shirts Casual Short Sleeve Tops Cotton | Soft Comfortable Everyday Wear Fashionable Plain Tee | Summer Spring Relaxed Fit Trendy | Workwear Streetwear Layering Tops Simple Stylish","https://carousell.app.link/23Ld7eGE11b","$7.90"
"Men’s Suit Pants Breathable Dress Trousers Slim Fit Formal Workwear Office Business Casual Stretch Elegant Comfortable Stylish Tailored Pants Professional Wear Everyday Wear","https://carousell.app.link/qGeuOA0E11b","$9.90"
"Men’s Suit Pants Breathable Dress Trousers Slim Fit | Formal Workwear Office Business Casual Stretch Elegant | Comfortable Stylish Tailored Pants | Professional Wear Everyday Wear","https://carousell.app.link/ikoV2fdF11b","$9.90"
"Korean Style Plain Men Shirt Casual Button Up Long Sleeve Slim Fit | Dress Shirt Streetwear Office Workwear | Fashionable Minimalist Simple Stylish Everyday Wear | Lightweight Comfortable Tops","https://carousell.app.link/vEAryXpF11b","$9.90"
"Men’s Long Sleeve Shirts Casual Dress Shirt Button Up Slim Fit Cotton Work Office Business Formal Streetwear Stylish Comfortable Classic Fashionable Everyday Wear Versatile Tops","https://carousell.app.link/mu2zY0BF11b","$9.90"
"Women’s Striped Knit Cardigan Long Sleeve Sweater Open Front Lightweight Soft Casual Layering Top Cozy Fashionable Vintage Chic Office Workwear Everyday Wear Comfortable Stylish","https://carousell.app.link/nak5GtQF11b","$13.30"
"Men’s Handsome T-Shirt + Shorts Set Casual Summer Outfit Two-Piece Matching Set Comfortable Short Sleeve Top and Shorts Lounge Wear Beachwear Sportwear Stylish Trendy Everyday Wear Fashionable Set","https://carousell.app.link/JFg6hlmG11b","$10.50"
"Slim Fit Women Shorts High Waist Casual Summer Short Pants Stretchy Comfortable Stylish Office Workwear Party Beachwear Daily Wear Trendy Fashionable Lightweight Sporty Everyday Outfits","https://carousell.app.link/eoHuhsAG11b","$6.90"
"Men Shorts Casual Summer Shorts Comfortable Lightweight Cotton | Quick Dry Beachwear Sportwear Outdoor Workwear | Everyday Wear Trendy Stylish Jogger Board | Shorts Loose Fit Pocketed Athletic Bottoms","https://carousell.app.link/iEL2g7SG11b","$6.90"
"Oversized T-Shirt Men Casual Loose Fit Short Sleeve Cotton Tee Streetwear Fashionable Trendy Comfortable Summer Spring Everyday Wear Baggy Tops Vintage Plain Graphic Lightweight Stylish Tops","https://carousell.app.link/oOjPX2bH11b","$13.88"
"Men Shorts Casual Summer Shorts Comfortable Lightweight Cotton | Quick Dry Beachwear Sportwear Outdoor Workwear | Everyday Wear Trendy Stylish Jogger Board | Shorts Loose Fit Pocketed Athletic Bottoms","https://carousell.app.link/0liYUHoH11b","$6.90"
"Men’s Summer T-Shirt Casual Short Sleeve Cotton Tee Lightweight Breathable Streetwear Fashionable Trendy Comfortable Everyday Wear Loose Fit Plain Graphic Summer Outfit Tops","https://carousell.app.link/pS8IohMH11b","$7.90"
"Men’s Fashion Cargo Pants Casual Streetwear Tactical Utility Pants | Multi-Pocket Workwear Jogger Trendy Slim | Fit Outdoor Sportwear Durable Comfortable | Everyday Wear Stylish Bottoms","https://carousell.app.link/jqEpZb5H11b","$10.90"
"Women’s Style Beret Classic French Hat Chic Wool | Blend Winter Autumn Fashionable Soft Warm Headwear | Stylish Retro Vintage Streetwear Everyday Wear | Accessory Trendy Casual Outfit","https://carousell.app.link/MKtoi1kI11b","$7.58"
"Women Halter Neck Sleeveless Top | Summer Casual Office Party Wear | Korean Minimalist Fashion | Lightweight Comfortable Chic Blouse","https://carousell.app.link/aRhXvDHI11b","$14.25"
"Long Sleeve Shirt | Casual Office Workwear | Korean Minimalist Style | Lightweight Comfortable Cotton Top for Everyday Wear Layering Trendy Streetwear","https://carousell.app.link/M5giILfK11b","$7.90"
"Women’s Sets Korean Style | Casual Matching Top and Bottom | Summer Office Travel Outfit | Minimalist Trendy Comfortable Two-Piece Fashion Streetwear","https://carousell.app.link/kXRp9FsK11b","$10.50"
"Women Polo Shirts | Short Sleeve Collared Top | Casual Office Travel Wear | Korean Minimalist Lightweight Comfortable Cotton Tee Trendy Everyday Outfit","https://carousell.app.link/mXgvImEK11b","$7.90"
"Cargo Shorts Women | Basic Style Casual Summer Shorts | Korean Minimalist Lightweight Cotton | Travel Outdoor Streetwear Comfortable Everyday Wear","https://carousell.app.link/WPM4P0XK11b","$6.90"
"Mesh Skirt Women | High Waist Flowy Tulle Skirt | Casual, Party, Streetwear | A-Line, Layered, Summer Fashion","https://carousell.app.link/KohNBwaL11b","$11.71"
"Men T-Shirts | Casual Round Neck | Everyday Wear | Korean Style, Minimalist, Breathable Cotton, Short Sleeve Summer Top","https://carousell.app.link/AC4LDdFL11b","$7.90"
"Long Sleeve Handsome Men | Casual Stylish Shirt | Everyday Wear | Korean Fashion, Slim Fit, Comfortable Top","https://carousell.app.link/MD25LSTL11b","$9.90"
"Sleeveless Tee Loose Fit Blouse | Lightweight Breathable Summer Top | Casual Everyday Wear | Korean Style Minimalist Women’s Shirt","https://carousell.app.link/iTexaGLM11b","$8.98"
"Plus Size Cooling Short Sleeves | Breathable Lightweight Top | Summer Casual Wear | Relaxed Fit, Soft Fabric, Hot Weather Tee","https://carousell.app.link/5o8LiSXM11b","$10.08"
"Cropped Short Sleeve T-shirt Women | Lightweight Breathable Summer Top | Casual Wear | Korean Style, Everyday Outfit, Streetwear Tee","https://carousell.app.link/1JJgZF9M11b","$7.34"
"Hooded Tank Tops | Sleeveless Lightweight Fitness Shirt | Gym Workout Activewear | Casual Streetwear Summer Tee","https://carousell.app.link/pjN9s4aO11b","$7.54"
"Men’s Loose Denim Shorts | Casual Summer Streetwear | Breathable Cotton | Korean Style Retro Fashion","https://carousell.app.link/le92fjsO11b","$9.54"
"Stackable Divided Basket Shower Storage | Space Saving Waterproof Organizer | Bathroom Shelf Caddy | Minimalist Plastic Rack | Toiletry Holder Kitchen Cabinet Storage","https://carousell.app.link/mezHgF6921b","$12.38"
"Flexible Magnetic Car Phone Mount Holder | Adjustable Strong Magnet Dashboard Stand | Hands Free Driving Car Accessory | 360 Rotation Mobile Holder GPS Navigation Mount","https://carousell.app.link/oi8KPnWa31b","$12.00"
"Shockproof Card Slot Armour Phone Case | Dual Layer Drop Protection Wallet Cover | Slim Card Holder Back Case | Anti Slip Protective Cover For iPhone Samsung Android Phones","https://carousell.app.link/sk4atheb31b","$12.90"
"Aircraft Launcher | Handheld Foam Plane Catapult | Outdoor Toy | Kids Toy Glider Thrower | Portable Flying Plane Launcher for Park Beach Backyard Fun","https://carousell.app.link/wiOZlo8c31b","$9.50"
"Game Kids Tricky Toys | Fun Puzzle Challenges | Brain-Boosting Educational Toy | Ideal for Home, School, Gift Ideas","https://carousell.app.link/EjydTE1E31b","$5.90"
"Baby Tricolor Multi-touch Rotating Ferris Wheel Windmill Toy | Interactive Sensory Toy | Ideal for Infants | Stimulates Sight, Touch, and Coordination","https://carousell.app.link/QMS49xCF31b","$6.24"
"35CM Creative Toy Luminous Pillow | Soft Light-Up Plush Toy | Ideal for Kids' Bedrooms, Home Decor, Gift | Cute, Cozy, Portable Night Light","https://carousell.app.link/fDPPz3LF31b","$11.90"
"Penguin Pirate Boat Balancing Game | Fun Skill Challenge | Interactive Toy for Kids | Develops Coordination, Focus, and Team Play","https://carousell.app.link/u1gYZ7ZF31b","$10.90"
"CUTE Plant Flower Plushie Crochet | Soft Handmade Plush Toy | Perfect for Home Decor or Gift | Eco-Friendly, Cozy, Decorative Item","https://carousell.app.link/Ao4GW3qG31b","$14.40"
"Artificial Flower With Wooden Fence | Rustic Decorative Accent | Home Decor | Floral Arrangement | Indoor Decoration | Garden-inspired Style | Office Desk Display","https://carousell.app.link/hOdnaHBG31b","$8.54"
"Artificial Flowers | Realistic Silk Decorative Arrangement | Home Office Decor | Floral Bouquet for Living Room, Bedroom, Table Centerpiece","https://carousell.app.link/XXNsbkWG31b","$8.90"
"Unflower Artificial Potted Flowers | Long-Lasting Silk Decor | Home Office Table Decoration | Indoor Plant Faux Floral Arrangement","https://carousell.app.link/gDThnz9G31b","$10.35"
"Handmade Sunflower Crochet Flowers | Decorative Home & Office | Desk Decor Gift | Handmade Floral Arrangement | Craft Flower Accent","https://carousell.app.link/MU4w1mlH31b","$9.89"
"Poppers Wedding Decorations Paper Crackers | Party Favor Confetti Popper | Wedding Event Supplies | Celebration Table Decor | Bridal Shower Accessories","https://carousell.app.link/wUCQ9gzH31b","$11.64"
"Bachelorette Party Kit | Bride To Be Decorations Set | Bridal Shower Supplies | Party Banner Confetti Cups Sashes","https://carousell.app.link/xQk4huOH31b","$10.46"
"Paper Confetti | Colorful Party Decoration | Birthday Wedding Baby Shower | Table Scatter DIY Celebration Supplies","https://carousell.app.link/wgqvnDnI31b","$6.80"
